Id. Interno;Act;Syn;Código;Descripción;Medida;U. Venta;Color;I.V.A.;Non.;Prec. Final;Cal.;MxC ;Agr.;Cod.Art.Prov;Grupo;Línea;Marca;Coleccion;Proveedor;U. Compra;P. Lista;Costo Fin;Pei;Emb.;CxPall.;MxPall.;Cod. Barra;Observacion
1341701;1;;11402          ;Qaramy Finca Blend;;Generica;;IVA 21%;$   ;31.550,00;;0,000;;;Vino Tinto;Blend;;;Guido Bilotta - Selectos de Baco ;;0,000;3300,000;;;0;0,000;7798119111542;;
1341601;1;;11401          ;Qaramy 600;;Generica;;IVA 21%;$   ;102.260,00;;0,000;;;Vino Tinto;Blend;;;Guido Bilotta - Selectos de Baco ;;0,000;13300,000;;;0;0,000;7798119111504;;
2006101;1;;11406          ;Qaramy Alto Blend;;Generica;;IVA 21%;$   ;54.390,00;;0,000;;;Vino Tinto;Malbec;;;Guido Bilotta - Selectos de Baco ;;0,000;7000,000;;;0;0,000;7798119111498;;
1341901;1;;11404          ;Qaramy Cabernet Sauvignon;;Generica;;IVA 21%;$   ;24.390,01;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Guido Bilotta - Selectos de Baco ;;0,000;2600,000;;;0;0,000;7798119111481;;
1342001;1;;11405          ;Qaramy Latido Malbec;;Generica;;IVA 21%;$   ;16.640,00;;0,000;;;Vino Tinto;Malbec;;;Guido Bilotta - Selectos de Baco ;;0,000;1800,000;;;0;0,000;7798119111184;;
1341801;1;;11403          ;Qaramy Malbec;;Generica;;IVA 21%;$   ;24.390,01;;0,000;;;Vino Tinto;Malbec;;;Guido Bilotta - Selectos de Baco ;;0,000;2600,000;;;0;0,000;7798119111160;;
1230401;1;;155            ;Altocedro El Turco Blend;;Generica;;IVA 21%;$   ;1.600,00;;0,000;;;Vino Tinto;Blend;;;CANTINE S.R.L. - Altair S.A. ;;386,777;800,000;;;0;0,000;7798119110927;;
1230601;1;;157            ;Alandes Paradoux Blend 4 Ed;;Generica;;IVA 21%;$   ;1.100,00;;0,000;;;Vino Tinto;Blend;;;CANTINE S.R.L. - Altair S.A. ;;0,000;850,000;;;0;0,000;7798119110880;;
1190001;1;;156            ;Abras Malbec;;Generica;;IVA 21%;$   ;230,00;;0,000;;;Vino Tinto;Malbec;;;CANTINE S.R.L. - Altair S.A. ;;0,000;115,000;;;0;0,000;7798119110286;;
1189801;1;;147            ;Altocedro Consulta Select Blend;;Generica;;IVA 21%;$   ;1.700,00;;0,000;;;Vino Tinto;Blend;;;CANTINE S.R.L. - Altair S.A. ;;743,802;1000,000;;;0;0,000;7798119110088;;
1189901;1;;148            ;Altocedro Tempranillo;;Generica;;IVA 21%;$   ;569,99;;0,000;;;Vino Tinto;Tempranillo;;;CANTINE S.R.L. - Altair S.A. ;;0,000;130,000;;;0;0,000;7798119110064;;
1202901;1;;149            ;Altocedro Malbec;;Generica;;IVA 21%;$   ;800,00;;0,000;;;Vino Tinto;Malbec;;;CANTINE S.R.L. - Altair S.A. ;;282,645;400,000;;;0;0,000;7798119110040;;
1190101;1;;159            ;Vago Rojo;;Generica;;IVA 21%;$   ;650,00;;0,000;;;Vino Tinto;Blend;;;CANTINE S.R.L. - Altair S.A. ;;289,256;350,000;;;0;0,000;7798119110033;;
1908;1;;1908           ;Uruco Malbec;;Generica;;IVA 21%;$   ;20.000,01;;0,000;;;Vino Tinto;Malbec;;;Bodegas Los Cerrillos S.A - Uruco Wines ;;1239,670;2000,000;;;0;0,000;7798118771822;;
1905;1;;1905           ;El Peral Sauv. Blanc Uruco;;Generica;;IVA 21%;$   ;12.000,01;;0,000;;;Vino Blanco;Sauvignon Blanc;;;Bodegas Los Cerrillos S.A - Uruco Wines ;;0,000;1000,000;;;0;0,000;7798118771785;;
1907;1;;1907           ;Uruco Blend;;Generica;;IVA 21%;$   ;30.000,00;;0,000;;;Vino Tinto;Blend;;;Bodegas Los Cerrillos S.A - Uruco Wines ;;1239,670;3000,000;;;0;0,000;7798118770160;;
1904;1;;1904           ;El Peral Chardonnay Uruco;;Generica;;IVA 21%;$   ;12.000,01;;0,000;;;Vino Blanco;Chardonnay;;;Bodegas Los Cerrillos S.A - Uruco Wines ;;495,865;1000,000;;;0;0,000;7798118770054;;
1903;1;;1903           ;El Peral Merlot Uruco;;Generica;;IVA 21%;$   ;12.000,01;;0,000;;;Vino Tinto;Merlot;;;Bodegas Los Cerrillos S.A - Uruco Wines ;;495,867;1000,000;;;0;0,000;7798118770047;;
1902;1;;1902           ;El Peral Malbec Uruco;;Generica;;IVA 21%;$   ;12.000,01;;0,000;;;Vino Tinto;Malbec;;;Bodegas Los Cerrillos S.A - Uruco Wines ;;495,867;1000,000;;;0;0,000;7798118770030;;
1901;1;;1901           ;El Peral Cab. Sauv. Uruco;;Generica;;IVA 21%;$   ;12.000,01;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Bodegas Los Cerrillos S.A - Uruco Wines ;;495,867;1000,000;;;0;0,000;7798118770023;;
1906;1;;1900           ;El Peral Rva. Blend Uruco;;Generica;;IVA 21%;$   ;18.000,00;;0,000;;;Vino Tinto;Blend;;;Bodegas Los Cerrillos S.A - Uruco Wines ;;983,470;1500,000;;;0;0,000;7798118770016;;
1182801;1;;7517           ;Don Maza;;Generica;;IVA 21%;$   ;70,00;;0,000;;;Vino Tinto;Malbec;;;Bodegas y Viñedos Maza Tonconogy S.R.L. - ;;0,000;52,500;;;0;0,000;7798118530146;;
1182601;1;;7512           ;Flm Coleccion Syrah;;Generica;;IVA 21%;$   ;90,00;;0,000;;;Vino Tinto;Syrah;;;Bodegas y Viñedos Maza Tonconogy S.R.L. - ;;0,000;52,500;;;0;0,000;7798118530122;;
1182701;1;;7513           ;Flm Merlot;;Generica;;IVA 21%;$   ;90,00;;0,000;;;Vino Tinto;Merlot;;;Bodegas y Viñedos Maza Tonconogy S.R.L. - ;;0,000;52,500;;;0;0,000;7798118530115;;
1182501;1;;7511           ;Flm Coleccion Cabernet Sauvignon;;Generica;;IVA 21%;$   ;90,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Bodegas y Viñedos Maza Tonconogy S.R.L. - ;;0,000;0,000;;;0;0,000;7798118530085;;
1182401;1;;7510           ;Flm Colección Malbec;;Generica;;IVA 21%;$   ;90,00;;0,000;;;Vino Tinto;Malbec;;;Bodegas y Viñedos Maza Tonconogy S.R.L. - ;;86,777;52,500;;;0;0,000;7798118530078;;
1137701;1;;994            ;El Hijo Prodigo Tempranillo Barrica;;Generica;;IVA 21%;$   ;170,01;;0,000;;;Vino Tinto;Tempranillo;;;Consultora Umami SRL - Umami ;;0,000;73,530;;;0;0,000;7798118050736;;
1090501;1;;50             ;Finca Los Amaya;;Generica;;IVA 21%;$   ;55,01;;0,000;;;Vino Sidra;Sidra;;;Familia Amaya S.R.L. - Los Amaya ;;0,000;27,000;;;0;0,000;7798117950013;;
1137501;1;;2355           ;Tamari Cabernet Sauvignon;;Generica;;IVA 21%;$   ;32,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Alta Distribucion S.A. - Alta Distribucion ;;0,000;12,320;;;0;0,000;7798117479798;;
1137001;1;;2350           ;Tamari Ar;;Generica;;IVA 21%;$   ;500,00;;0,000;;;Vino Tinto;Malbec;;;Alta Distribucion S.A. - Alta Distribucion ;;0,000;250,000;;;0;0,000;7798117479699;;
1137201;1;;2352           ;Tamari Reserva Cabernet Sauvignon;;Generica;;IVA 21%;$   ;52,01;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Alta Distribucion S.A. - Alta Distribucion ;;0,000;30,000;;;0;0,000;7798117472591;;
1137601;1;;2356           ;Tamari Chardonnay;;Generica;;IVA 21%;$   ;25,00;;0,000;;;Vino Blanco;Chardonnay;;;Alta Distribucion S.A. - Alta Distribucion ;;0,000;12,320;;;0;0,000;7798117472553;;
1137401;1;;2354           ;Tamari Malbec;;Generica;;IVA 21%;$   ;32,00;;0,000;;;Vino Tinto;Malbec;;;Alta Distribucion S.A. - Alta Distribucion ;;0,000;12,320;;;0;0,000;7798117472515;;
1137101;1;;2351           ;Tamari Reserva Malbec;;Generica;;IVA 21%;$   ;52,01;;0,000;;;Vino Tinto;Malbec;;;Alta Distribucion S.A. - Alta Distribucion ;;0,000;30,000;;;0;0,000;7798117471532;;
1137301;1;;2353           ;Tamari Reserva Chardonnay;;Generica;;IVA 21%;$   ;45,00;;0,000;;;Vino Blanco;Chardonnay;;;Alta Distribucion S.A. - Alta Distribucion ;;0,000;22,160;;;0;0,000;7798117470184;;
1218401;1;;7223           ;Monteagrelo Syrah;;Generica;;IVA 21%;$   ;5.500,01;;0,000;;;Vino Tinto;Syrah;;;Alto Valor S.A - Mercados Regionales ;;3305,785;2200,000;;;0;0,000;7798116930306;;
1218301;1;;7222           ;Monteagrelo Cabernet Franc ;;Generica;;IVA 21%;$   ;530,00;;0,000;;;Vino Tinto;Cabernet Franc;;;Alto Valor S.A - Mercados Regionales ;;0,000;210,000;;;0;0,000;7798116930092;;
1194601;1;;7220           ;Bressia Profundo;;Generica;;IVA 21%;$   ;2.500,01;;0,000;;;Vino Tinto;Blend;;;5 Cepas S.R.L.  - Coyanco ;;0,000;1250,000;;;0;0,000;7798116930016;;
1321301;1;;1229           ;Andeluna Malbec Rose;;Generica;;IVA 21%;$   ;644,00;;0,000;;;Vino Rosado;Merlot;;;Andeluna Cellars S.R.L. - Andeluna ;;229,338;322,000;;;0;0,000;7798116662597;;
1320901;1;;1230           ;Andeluna Semillon;;Generica;;IVA 21%;$   ;1.035,00;;0,000;;;Vino Blanco;Pinot Grigio;;;Andeluna Cellars S.R.L. - Andeluna ;;307,851;518,000;;;0;0,000;7798116662337;;
1321201;1;;1228           ;Andeluna Raices Cabernet Sauvignon;;Generica;;IVA 21%;$   ;450,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Andeluna Cellars S.R.L. - Andeluna ;;130,165;225,000;;;0;0,000;7798116662290;;
1321101;1;;1227           ;Andeluna Raices Malbec;;Generica;;IVA 21%;$   ;450,00;;0,000;;;Vino Tinto;Malbec;;;Andeluna Cellars S.R.L. - Andeluna ;;130,165;225,000;;;0;0,000;7798116662207;;
1322001;1;;1236           ;Pasionado Malbec Andeluna;;Generica;;IVA 21%;$   ;3.785,00;;0,000;;;Vino Tinto;Malbec;;;Andeluna Cellars S.R.L. - Andeluna ;;704,545;2000,000;;;0;0,000;7798116660661;;
1321001;1;;1226           ;Andeluna 1300 Merlot;;Generica;;IVA 21%;$   ;575,00;;0,000;;;Vino Tinto;Merlot;;;Andeluna Cellars S.R.L. - Andeluna ;;163,223;288,000;;;0;0,000;7798116660425;;
1220;1;;1220           ;Andeluna 1300 Malbec;;Generica;;IVA 21%;$   ;575,00;;0,000;;;Vino Tinto;Malbec;;;Andeluna Cellars S.R.L. - Andeluna ;;163,223;288,000;;;0;0,000;7798116660418;;
1219;1;;1219           ;Andeluna 1300 Cabernet Sauvignon;;Generica;;IVA 21%;$   ;575,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Andeluna Cellars S.R.L. - Andeluna ;;163,223;288,000;;;0;0,000;7798116660258;;
1322101;1;;1237           ;Pasionado Cabernet Franc Andeluna;;Generica;;IVA 21%;$   ;4.730,00;;0,000;;;Vino Tinto;Cabernet Franc;;;Andeluna Cellars S.R.L. - Andeluna ;;880,165;2500,000;;;0;0,000;7798116660210;;
1321901;1;;1235           ;Pasionado Cuatro Cepas Andeluna;;Generica;;IVA 21%;$   ;3.785,00;;0,000;;;Vino Tinto;Blend;;;Andeluna Cellars S.R.L. - Andeluna ;;704,545;2000,000;;;0;0,000;7798116660173;;
1321801;1;;1234           ;Andeluna Altitud Chardonnay;;Generica;;IVA 21%;$   ;1.100,00;;0,000;;;Vino Blanco;Chardonnay;;;Andeluna Cellars S.R.L. - Andeluna ;;256,198;550,000;;;0;0,000;7798116660135;;
1321701;1;;1233           ;Andeluna Altitud Merlot;;Generica;;IVA 21%;$   ;860,00;;0,000;;;Vino Tinto;Merlot;;;Andeluna Cellars S.R.L. - Andeluna ;;256,198;430,000;;;0;0,000;7798116660098;;
1321501;1;;1231           ;Andeluna Altitud Malbec;;Generica;;IVA 21%;$   ;860,00;;0,000;;;Vino Tinto;Malbec;;;Andeluna Cellars S.R.L. - Andeluna ;;256,198;430,000;;;0;0,000;7798116660050;;
1321601;1;;1232           ;Andeluna Altitud Cabernet Sauvignon;;Generica;;IVA 21%;$   ;860,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Andeluna Cellars S.R.L. - Andeluna ;;256,198;430,000;;;0;0,000;7798116660012;;
1228901;1;;3457           ;Melipal Supernova;;Generica;;IVA 21%;$   ;790,00;;0,000;;;Vino Tinto;Blend;;;5 Cepas S.R.L.  - Coyanco ;;0,000;385,000;;;0;0,000;7798116540888;;
1122001;1;;3444           ;Melipal Cabernet Sauvignon;;Generica;;IVA 21%;$   ;150,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;;;0,000;75,000;;;0;0,000;7798116540260;;
1121901;1;;3443           ;Melipal Cabernet Franc;;Generica;;IVA 21%;$   ;260,00;;0,000;;;Vino Tinto;Cabernet Franc;;;5 Cepas S.R.L.  - Coyanco ;;0,000;75,000;;;0;0,000;7798116540239;;
3415;1;;3415           ;Ikela Malbec;;Generica;;IVA 21%;$   ;180,00;;0,000;;;Vino Tinto;Malbec;;;5 Cepas S.R.L.  - Coyanco ;;0,000;41,660;;;0;0,000;7798116540086;;
3424;1;;3424           ;Melipal Rose;;Generica;;IVA 21%;$   ;90,00;;0,000;;;Vino Rosado;Merlot;;;;;0,000;50,000;;;0;0,000;7798116540055;;
3423;1;;3423           ;Melipal Malbec;;Generica;;IVA 21%;$   ;180,00;;0,000;;;Vino Tinto;Malbec;;;;;0,000;75,000;;;0;0,000;7798116540017;;
1206901;1;;4945           ;Noble Del Sur Malbec;;Generica;;IVA 21%;$   ;390,00;;0,000;;;Vino Tinto;Malbec;;;El Garage de Aldo S.R.L - El Garage de Aldo ;;0,000;195,000;;;0;0,000;7798116490015;;
2602;1;;2602           ;Gabrielli Cabernet Sauvignon;;Generica;;IVA 21%;$   ;65,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Cuvelier Los Andes S.A.  - Gabrieli ;;0,000;0,000;;;0;0,000;7798116480290;;
2601;1;;2601           ;Francesco;;Generica;;IVA 21%;$   ;145,01;;0,000;;;Vino Tinto;Blend;;;Cuvelier Los Andes S.A.  - Gabrieli ;;0,000;0,000;;;0;0,000;7798116480214;;
2603;1;;2603           ;Gabrielli Malbec;;Generica;;IVA 21%;$   ;70,00;;0,000;;;Vino Tinto;Malbec;;;Cuvelier Los Andes S.A.  - Gabrieli ;;0,000;0,000;;;0;0,000;7798116480122;;
2604;1;;2604           ;Gabrielli Gran Malbec;;Generica;;IVA 21%;$   ;90,00;;0,000;;;Vino Tinto;Malbec;;;Cuvelier Los Andes S.A.  - Gabrieli ;;0,000;15000,000;;;0;0,000;7798116480047;;
1342901;1;;2759           ;Tapiz Alta Collection Cabernet Franc;;Generica;;IVA 21%;$   ;20.800,00;;0,000;;;Vino Tinto;Cabernet Franc;;;Ñuke Mapu S.R.L. - Ñuke ;;1955,371;1600,000;;;0;0,000;7798116201451;;
1238001;1;;2751           ;Wapisa Malbec;;Generica;;IVA 21%;$   ;20.800,00;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;1801,180;1605,000;;;0;0,000;7798116201369;;
1238101;1;;2752           ;Wapisa Cabernet Sauvignon;;Generica;;IVA 21%;$   ;20.800,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Ñuke Mapu S.R.L. - Ñuke ;;643,020;1650,000;;;0;0,000;7798116201352;;
1335501;1;;4982           ;Zolo White Blend;;Generica;;IVA 21%;$   ;12.500,00;;0,000;;;Vino Blanco;Blend;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;1500,000;;;0;0,000;7798116201321;;
1234201;1;;2750           ;Wapisa Sauvignon Blanc;;Generica;;IVA 21%;$   ;20.800,00;;0,000;;;Vino Blanco;Sauvignon Blanc;;;Ñuke Mapu S.R.L. - Ñuke ;;1804,958;1605,000;;;0;0,000;7798116201307;;
1209301;1;;4977           ;Zolo Malbec 375;;Generica;;IVA 21%;$   ;5.000,00;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;60,000;;;0;0,000;7798116201246;;
1212801;1;;2748           ;Tapiz Las Notas de J.C.;;Generica;;IVA 21%;$   ;110.000,00;;0,000;;;Vino Tinto;Merlot;;;Ñuke Mapu S.R.L. - Ñuke ;;3592,980;9000,000;;;0;0,000;7798116201154;;
1335301;1;;4981           ;Zolo Red Blend;;Generica;;IVA 21%;$   ;13.700,00;;0,000;;;Vino Tinto;Blend;;;Ñuke Mapu S.R.L. - Ñuke ;;1270,992;1020,000;;;0;0,000;7798116201055;;
1201301;1;;4971           ;Zolo Black Petit Verdot;;Generica;;IVA 21%;$   ;60.400,01;;0,000;;;Vino Tinto;Tannat;;;Ñuke Mapu S.R.L. - Ñuke ;;810,350;7500,000;;;0;0,000;7798116201000;;
1201401;1;;4972           ;Zolo Black Malbec;;Generica;;IVA 21%;$   ;60.400,01;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;428,654;7500,000;;;0;0,000;7798116200997;;
1202401;1;;2745           ;Tapiz Extra Brut Chard-Pinot;;Generica;;IVA 21%;$   ;17.900,00;;0,000;;;Vino Espumoso;Extra Brut;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;1500,000;;;0;0,000;7798116200744;;
1335901;1;;2758           ;Tapiz Extra Brut Torrontes;;Generica;;IVA 21%;$   ;17.900,00;;0,000;;;Vino Espumoso;Extra Brut;;;Ñuke Mapu S.R.L. - Ñuke ;;1594,379;1400,000;;;0;0,000;7798116200737;;
1202501;1;;2746           ;Tapiz Extra Brut Malbec;;Generica;;IVA 21%;$   ;18.800,00;;0,000;;;Vino Espumoso;Extra Brut;;;Ñuke Mapu S.R.L. - Ñuke ;;1688,388;1500,000;;;0;0,000;7798116200720;;
1202601;1;;4973           ;Zolo Reserva Malbec ;;Generica;;IVA 21%;$   ;19.600,00;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;1842,562;2100,000;;;0;0,000;7798116200690;;
1214501;1;;4978           ;Zolo Torrontes;;Generica;;IVA 21%;$   ;13.700,00;;0,000;;;Vino Blanco;Torrontes;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;1020,000;;;0;0,000;7798116200614;;
1202801;1;;4975           ;Zolo Malbec;;Generica;;IVA 21%;$   ;13.700,00;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;1161,942;1500,000;;;0;0,000;7798116200577;;
1202001;1;;2741           ;Tapiz Alta Collection Sauvignon Blanc;;Generica;;IVA 21%;$   ;17.000,00;;0,000;;;Vino Blanco;Sauvignon Blanc;;;Ñuke Mapu S.R.L. - Ñuke ;;1050,000;1300,000;;;0;0,000;7798116200539;;
1204501;1;;2747           ;Tapiz Pinot Noir;;Generica;;IVA 21%;$   ;15.100,00;;0,000;;;Vino Tinto;Pinot Noir;;;Ñuke Mapu S.R.L. - Ñuke ;;1316,115;1000,000;;;0;0,000;7798116200508;;
2718;1;;2718           ;Tapiz Seleccion de Barricas;;Generica;;IVA 21%;$   ;42.100,00;;0,000;;;Vino Tinto;Blend;;;Ñuke Mapu S.R.L. - Ñuke ;;5289,256;3600,000;;;0;0,000;7798116200423;;
1193401;1;;2736           ;Tapiz Syrah;;Generica;;IVA 21%;$   ;14.300,00;;0,000;;;Vino Tinto;Syrah;;;Ñuke Mapu S.R.L. - Ñuke ;;1278,511;1000,000;;;0;0,000;7798116200362;;
1220701;1;;4979           ;Zolo Bonarda;;Generica;;IVA 21%;$   ;13.700,00;;0,000;;;Vino Tinto;Bonarda;;;Ñuke Mapu S.R.L. - Ñuke ;;1270,992;1020,000;;;0;0,000;7798116200324;;
1202701;1;;4974           ;Zolo Reserva Cabernet Sauvignon;;Generica;;IVA 21%;$   ;19.600,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Ñuke Mapu S.R.L. - Ñuke ;;1682,689;2100,000;;;0;0,000;7798116200287;;
1203001;1;;4976           ;Zolo Cabernet Sauvignon;;Generica;;IVA 21%;$   ;13.700,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Ñuke Mapu S.R.L. - Ñuke ;;767,110;1500,000;;;0;0,000;7798116200263;;
1335401;1;;4983           ;Zolo Sauvignon Blanc;;Generica;;IVA 21%;$   ;13.700,00;;0,000;;;Vino Blanco;Sauvignon Blanc;;;Ñuke Mapu S.R.L. - Ñuke ;;428,652;1500,000;;;0;0,000;7798116200201;;
1201501;1;;2737           ;Tapiz Reserva Cabernet Merlot;;Generica;;IVA 21%;$   ;19.200,00;;0,000;;;Vino Tinto;Blend;;;Ñuke Mapu S.R.L. - Ñuke ;;1823,760;1500,000;;;0;0,000;7798116200188;;
2720;1;;2777           ;Tapiz Reserva Cabernet Sauvignon;;Generica;;IVA 21%;$   ;19.200,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Ñuke Mapu S.R.L. - Ñuke ;;1823,760;1500,000;;;0;0,000;7798116200171;;
1202201;1;;2743           ;Tapiz Reserva Merlot;;Generica;;IVA 21%;$   ;19.200,00;;0,000;;;Vino Tinto;Merlot;;;Ñuke Mapu S.R.L. - Ñuke ;;1823,760;1500,000;;;0;0,000;7798116200164;;
2719;1;;2719           ;Tapiz Reserva Malbec;;Generica;;IVA 21%;$   ;20.100,00;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;1974,174;1500,000;;;0;0,000;7798116200157;;
1214601;1;;2749           ;Tapiz Torrontes;;Generica;;IVA 21%;$   ;14.300,00;;0,000;;;Vino Blanco;Torrontes;;;Ñuke Mapu S.R.L. - Ñuke ;;1278,512;1000,000;;;0;0,000;7798116200133;;
1202301;1;;2744           ;Tapiz Reserva Chardonnay;;Generica;;IVA 21%;$   ;16.800,00;;0,000;;;Vino Blanco;Chardonnay;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;1000,000;;;0;0,000;7798116200119;;
2716;1;;2716           ;Tapiz Sauvignon Blanc;;Generica;;IVA 21%;$   ;14.300,00;;0,000;;;Vino Blanco;Sauvignon Blanc;;;Ñuke Mapu S.R.L. - Ñuke ;;1158,181;1000,000;;;0;0,000;7798116200058;;
2715;1;;2715           ;Tapiz Merlot;;Generica;;IVA 21%;$   ;13.900,00;;0,000;;;Vino Tinto;Merlot;;;Ñuke Mapu S.R.L. - Ñuke ;;1278,512;1000,000;;;0;0,000;7798116200041;;
2714;1;;2714           ;Tapiz Malbec;;Generica;;IVA 21%;$   ;14.300,00;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;1278,512;1000,000;;;0;0,000;7798116200034;;
2717;1;;2717           ;Tapiz Cabernet Sauvignon;;Generica;;IVA 21%;$   ;13.900,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Ñuke Mapu S.R.L. - Ñuke ;;1158,182;1000,000;;;0;0,000;7798116200010;;
2014401;1;;2534           ;Saurus Select Cabernets Franc Sauvignon;;Generica;;IVA 21%;$   ;11.340,00;;0,000;;;Vino Tinto;Blend;;;Consultora Umami SRL - Umami ;;0,000;1800,000;;;0;0,000;7798116197815;;
1308301;1;;2525           ;Saurus Blend;;Generica;;IVA 21%;$   ;8.154,00;;0,000;;;Vino Tinto;Blend;;;Consultora Umami SRL - Umami ;;351,075;1300,000;;;0;0,000;7798116191707;;
1326201;1;;2530           ;Saurus Barrel Cab. Franc;;Generica;;IVA 21%;$   ;18.036,01;;0,000;;;Vino Tinto;Cabernet Franc;;;Consultora Umami SRL - Umami ;;0,000;3000,000;;;0;0,000;7798116191677;;
1308401;1;;2526           ;Saurus Rose de Pinot;;Generica;;IVA 21%;$   ;8.154,00;;0,000;;;Vino Rosado;Merlot;;;Consultora Umami SRL - Umami ;;1257,917;1300,000;;;0;0,000;7798116191615;;
1146001;1;;2516           ;Deseado Rose Saurus;;Generica;;IVA 21%;$   ;10.260,00;;0,000;;;Vino Espumoso;Extra Brut;;;Consultora Umami SRL - Umami ;;0,000;1600,000;;;0;0,000;7798116191486;;
1331101;1;;2531           ;Saurus Barrel Pinot Noir;;Generica;;IVA 21%;$   ;18.036,01;;0,000;;;Vino Tinto;Pinot Noir;;;Consultora Umami SRL - Umami ;;2728,263;3000,000;;;0;0,000;7798116191059;;
2005001;1;;2532           ;Saurus Barrel Malbec;;Generica;;IVA 21%;$   ;18.036,01;;0,000;;;Vino Tinto;Malbec;;Vinos;Consultora Umami SRL - Umami ;;2379,213;3000,000;;;0;0,000;7798116191042;;
2014501;1;;2535           ;Familia Schroeder Blend Saurus;;Generica;;IVA 21%;$   ;37.584,00;;0,000;;;Vino Tinto;Blend;;;Consultora Umami SRL - Umami ;;0,000;6000,000;;;0;0,000;7798116190540;;
1092001;1;;2508           ;Deseado Saurus;;Generica;;IVA 21%;$   ;10.260,00;;0,000;;;Vino Espumoso;Extra Brut;;;Consultora Umami SRL - Umami ;;1380,504;1600,000;;;0;0,000;7798116190519;;
1106601;1;;2509           ;Saurus Cabernet Sauvignon;;Generica;;IVA 21%;$   ;8.154,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Hiller S.A. - Hergo ;;33,140;1300,000;;;0;0,000;7798116190366;;
1308201;1;;2524           ;Saurus Pinot Noir;;Generica;;IVA 21%;$   ;8.154,00;;0,000;;;Vino Tinto;Pinot Noir;;;Consultora Umami SRL - Umami ;;1749,421;1300,000;;;0;0,000;7798116190335;;
1308101;1;;2523           ;Saurus Merlot;;Generica;;IVA 21%;$   ;8.154,00;;0,000;;;Vino Tinto;Merlot;;;Consultora Umami SRL - Umami ;;1749,423;1300,000;;;0;0,000;7798116190328;;
1106701;1;;2510           ;Saurus Malbec;;Generica;;IVA 21%;$   ;8.154,00;;0,000;;;Vino Tinto;Malbec;;;Consultora Umami SRL - Umami ;;351,075;1300,000;;;0;0,000;7798116190311;;
2007801;1;;2533           ;Saurus Select Pinot Noir;;Generica;;IVA 21%;$   ;11.340,00;;0,000;;;Vino Tinto;Pinot Noir;;Vinos;Consultora Umami SRL - Umami ;;1249,587;1800,000;;;0;0,000;7798116190038;;
1192701;1;;2518           ;Saurus Select Merlot;;Generica;;IVA 21%;$   ;11.340,00;;0,000;;;Vino Tinto;Merlot;;;Hiller S.A. - Hergo ;;0,000;1800,000;;;0;0,000;7798116190021;;
1106801;1;;2511           ;Saurus Select Malbec;;Generica;;IVA 21%;$   ;11.340,00;;0,000;;;Vino Tinto;Malbec;;;Hiller S.A. - Hergo ;;67,000;1800,000;;;0;0,000;7798116190014;;
1308901;1;;9414           ;Bataraz Cabernet Franc;;Generica;;IVA 21%;$   ;1.056,00;;0,000;;;Vino Tinto;Cabernet Franc;;;Codificados S.R.L. - ;;423,500;528,000;;;0;0,000;7798115510660;;
1261801;1;;9411           ;Carinae Viognier;;Generica;;IVA 21%;$   ;738,00;;0,000;;;Vino Blanco;Viognier;;;Codificados S.R.L. - ;;0,000;369,500;;;0;0,000;7798115510592;;
1349501;1;;9400           ;Carinae Chin Chin;;Generica;;IVA 21%;$   ;1.015,00;;0,000;;;Vino Espumoso;Extra Brut;;;Codificados S.R.L. - ;;0,000;508,000;;;0;0,000;7798115510516;;
